 867,  739,  1206,  2125  ,877,  0,  0, 134 , 69 , 6 ,-7, -41 , -37 , 2 , 964 ,-702 ,-98 , -918 
 865,  666,  855,  2114  ,847,  0,  0, 161 , 120 , 5 ,-4, -34 , -56 , 2 , 1030 ,-689 ,20 , -928 
 874,  686,  1052,  2199  ,942,  0,  0, 161 , 140 , 3 ,-23, -9 , -47 , 42 , 1066 ,-831 ,83 , -941 
 841,  653,  764,  1959  ,1154,  0,  0, 148 , 40 , 8 ,-24, -72 , -81 , -25 , 1035 ,-998 ,23 , -936 
 896,  1777,  1874,  1609  ,1292,  0,  0, 154 , 145 , 4 ,-10, -2 , -35 , 13 , 1044 ,-711 ,-105 , -939 
 868,  666,  866,  2065  ,859,  0,  0, 153 , 115 , 5 ,-12, -30 , -59 , -47 , 962 ,-676 ,-30 , -927 
 863,  666,  977,  2058  ,915,  0,  0, 152 , 89 , 8 ,-2, -49 , -75 , 13 , 1016 ,-774 ,68 , -933 
 869,  685,  992,  1735  ,1469,  0,  0, 153 , 78 , 6 ,2, -62 , -24 , -71 , 950 ,-911 ,68 , -927 
 858,  665,  991,  2234  ,994,  0,  0, 147 , 110 , 6 ,-5, -30 , -27 , -12 , 964 ,-1076 ,-51 , -946 
 887,  1277,  1704,  2162  ,1310,  0,  0, 149 , 121 , 3 ,-23, -17 , -38 , -10 , 1006 ,-1083 ,-112 , -959 
 874,  722,  1253,  2233  ,981,  0,  0, 148 , 136 , 5 ,-3, -10 , -32 , 21 , 1027 ,-1092 ,-154 , -997 
 867,  753,  1376,  2482  ,1133,  0,  0, 148 , 104 , 6 ,-12, -35 , -28 , 26 , 1087 ,-1119 ,-271 , -995 
 868,  693,  938,  2184  ,975,  0,  0, 146 , 91 , 8 ,-6, -45 , -42 , -25 , 1022 ,-978 ,-390 , -966 
 870,  681,  1193,  2271  ,834,  0,  0, 148 , 129 , 7 ,-6, -11 , -38 , 4 , 1071 ,-640 ,-177 , -945 
 895,  1562,  1350,  1411  ,867,  0,  0, 153 , 136 , 6 ,0, -17 , -50 , 6 , 1066 ,-685 ,-92 , -923 
 869,  666,  792,  2068  ,868,  0,  0, 149 , 102 , 8 ,-13, -38 , -70 , -55 , 996 ,-676 ,9 , -928 
 867,  678,  1038,  2168  ,822,  0,  0, 151 , 123 , 5 ,4, -21 , -22 , 4 , 958 ,-829 ,84 , -943 
 841,  650,  694,  1977  ,1248,  0,  0, 141 , 44 , 6 ,-8, -69 , -68 , -27 , 1033 ,-943 ,57 , -927 
 865,  810,  1245,  2306  ,1238,  0,  0, 146 , 113 , 5 ,-22, -22 , -44 , -23 , 1027 ,-1089 ,-59 , -956 
