 888,  815,  1177,  1528  ,1388,  0,  0, 151 , 85 , 5 ,-3, -54 , -37 , 24 , 1042 ,-991 ,72 , -1085 
 891,  710,  809,  1702  ,907,  0,  0, 147 , 120 , 4 ,3, -24 , -9 , -2 , 987 ,-899 ,120 , -1198 
 884,  697,  788,  1665  ,914,  0,  0, 150 , 120 , 4 ,-5, -19 , -37 , 15 , 1023 ,-984 ,142 , -1084 
 904,  1277,  1666,  1688  ,1144,  0,  0, 151 , 134 , 4 ,-12, -16 , -39 , -28 , 1024 ,-931 ,142 , -994 
 892,  701,  832,  1570  ,1014,  0,  0, 152 , 110 , 4 ,-10, -25 , -44 , 24 , 1011 ,-878 ,221 , -981 
 886,  705,  990,  1716  ,908,  0,  0, 154 , 99 , 5 ,-6, -42 , -35 , 37 , 1009 ,-963 ,309 , -995 
 879,  710,  1018,  1471  ,1522,  0,  0, 153 , 94 , 4 ,-8, -50 , -35 , -13 , 1007 ,-1082 ,325 , -995 
 877,  696,  875,  1706  ,894,  0,  0, 147 , 101 , 5 ,-12, -25 , -36 , 25 , 1065 ,-1247 ,206 , -1008 
 908,  1319,  1652,  1655  ,1476,  0,  0, 150 , 130 , 5 ,-12, -20 , -32 , 7 , 990 ,-1271 ,140 , -1019 
 892,  749,  1224,  1819  ,934,  0,  0, 148 , 130 , 3 ,-14, -15 , -26 , 44 , 1050 ,-1280 ,98 , -1049 
 879,  730,  1240,  1869  ,1328,  0,  0, 149 , 107 , 5 ,-2, -38 , -31 , 29 , 1022 ,-1294 ,-19 , -1042 
 890,  744,  1094,  1780  ,1187,  0,  0, 147 , 89 , 6 ,-18, -44 , -41 , -31 , 1009 ,-1170 ,-148 , -1015 
 890,  801,  1453,  1871  ,870,  0,  0, 149 , 129 , 5 ,2, -23 , -29 , -1 , 1063 ,-851 ,64 , -1002 
 872,  683,  670,  1347  ,1431,  0,  0, 147 , 52 , 7 ,-22, -61 , -69 , 2 , 1022 ,-931 ,41 , -1152 
 909,  744,  1285,  1814  ,881,  0,  0, 152 , 147 , 3 ,-7, -7 , -12 , 24 , 1048 ,-938 ,148 , -1167 
 883,  973,  1134,  1608  ,1337,  0,  0, 151 , 96 , 6 ,6, -44 , -1 , 46 , 1006 ,-944 ,143 , -1025 
 880,  1114,  1106,  1314  ,1448,  0,  0, 153 , 69 , 6 ,-5, -63 , -42 , -4 , 1000 ,-1140 ,292 , -992 
 890,  816,  1227,  1788  ,1386,  0,  0, 144 , 120 , 3 ,2, -19 , 1 , 14 , 967 ,-1259 ,179 , -1014 
